,name,tl_y,tl_x,br_y,br_x,type,center,side,board,offset_x,offset_y,time
1582,2|R194,158.8147,28.98598,159.4387,29.84576,0,0,0,0,0,0,0.005365
1583,2|R195,157.6793,29.04428,158.1445,29.99937,0,0,0,0,0,0,0.004443
1584,2|R196,156.5499,28.90515,156.8423,29.92652,0,0,0,0,0,0,0.002986
1585,2|R197,155.463,28.57155,155.5736,29.62817,0,0,0,0,0,0,0.001169
1586,2|R198,154.3752,28.05507,154.4498,29.11483,0,0,0,0,0,0,0.000791
1587,2|R199,153.2839,27.36967,153.5414,28.40038,0,0,0,0,0,0,0.002654
1588,2|R2,188.6142,81.20826,189.0723,81.41563,0,0,0,0,0,0,0.00095
1589,2|R20,191.5018,88.00616,192.1288,88.38362,0,0,0,0,0,0,0.002367
1590,2|R200,152.3345,26.53699,152.7671,27.50733,0,0,0,0,0,0,0.004198
1591,2|R201,151.5537,25.58208,152.1482,26.46255,0,0,0,0,0,0,0.005234
1592,2|R202,150.9659,24.53558,151.7042,25.29945,0,0,0,0,0,0,0.00564
1593,2|R203,150.5892,23.42666,151.449,24.05071,0,0,0,0,0,0,0.005366
1594,2|R204,150.4356,22.29025,151.3907,22.75552,0,0,0,0,0,0,0.004444
1595,2|R205,150.5085,21.16191,151.5299,21.45426,0,0,0,0,0,0,0.002986
1596,2|R206,150.8068,20.07403,151.8634,20.18458,0,0,0,0,0,0,0.001168
1597,2|R207,151.3212,18.98618,152.3809,19.06078,0,0,0,0,0,0,0.000791
1598,2|R208,152.0356,17.89591,153.0663,18.15341,0,0,0,0,0,0,0.002654
1599,2|R209,152.9277,16.94553,153.898,17.3781,0,0,0,0,0,0,0.004197
1600,2|R21,189.3688,88.00616,189.9958,88.38362,0,0,0,0,0,0,0.002367
1601,2|R210,153.9724,16.16472,154.8529,16.75921,0,0,0,0,0,0,0.005234
1602,2|R211,155.1366,15.57787,155.9004,16.31623,0,0,0,0,0,0,0.00564
1603,2|R212,156.3843,15.20122,157.0083,16.061,0,0,0,0,0,0,0.005365
1604,2|R213,157.6795,15.04661,158.1447,16.0017,0,0,0,0,0,0,0.004443
1605,2|R214,158.9807,15.12046,159.2731,16.14183,0,0,0,0,0,0,0.002986
1606,2|R215,160.2504,15.41881,160.361,16.47543,0,0,0,0,0,0,0.001169
1607,2|R216,161.3742,15.93219,161.4488,16.99195,0,0,0,0,0,0,0.000791
1608,2|R217,162.2816,16.6466,162.5391,17.67731,0,0,0,0,0,0,0.002654
1609,2|R218,163.0569,17.53965,163.4895,18.50999,0,0,0,0,0,0,0.004198
1610,2|R219,163.6758,18.58343,164.2703,19.4639,0,0,0,0,0,0,0.005234
1611,2|R22,187.4888,88.00616,188.1158,88.38362,0,0,0,0,0,0,0.002367
1612,2|R220,164.1198,19.74757,164.8581,20.51144,0,0,0,0,0,0,0.00564
1613,2|R221,164.375,20.99627,165.2348,21.62032,0,0,0,0,0,0,0.005366
1614,2|R222,162.0998,22.33316,162.7268,22.71062,0,0,0,0,0,0,0.002367
1615,2|R223,162.003,23.17271,162.6859,23.43557,0,0,0,0,0,0,0.001795
1616,2|R224,161.7825,23.99227,162.5007,24.13254,0,0,0,0,0,0,0.001007
1617,2|R225,161.4448,24.76597,162.1765,24.7794,0,0,0,0,0,0,9.83E-05
1618,2|R226,160.9993,25.35906,161.7221,25.4729,0,0,0,0,0,0,0.000823
1619,2|R227,160.4596,25.85246,161.1517,26.09009,0,0,0,0,0,0,0.001645
1620,2|R228,159.8434,26.24346,160.4838,26.59767,0,0,0,0,0,0,0.002268
1621,2|R229,159.1679,26.52282,159.737,26.98285,0,0,0,0,0,0,0.002618
1622,2|R23,185.8628,88.00616,186.4898,88.38362,0,0,0,0,0,0,0.002367
1623,2|R230,158.454,26.68015,158.9346,27.23201,0,0,0,0,0,0,0.002652
1624,2|R231,157.7244,26.71082,158.1018,27.33776,0,0,0,0,0,0,0.002366
1625,2|R232,156.9994,26.61498,157.2623,27.29794,0,0,0,0,0,0,0.001796
1626,2|R233,156.3035,26.39448,156.4437,27.1127,0,0,0,0,0,0,0.001007
1627,2|R234,155.6556,26.05583,155.669,26.7875,0,0,0,0,0,0,9.80E-05
1628,2|R235,154.9621,25.61125,155.0759,26.33414,0,0,0,0,0,0,0.000823
1629,2|R236,154.3459,25.0716,154.5835,25.76374,0,0,0,0,0,0,0.001645
1630,2|R237,153.8373,24.45442,154.1915,25.09477,0,0,0,0,0,0,0.002268
1631,2|R238,153.4521,23.77891,153.9122,24.34803,0,0,0,0,0,0,0.002619
1632,2|R239,153.203,23.06602,153.7548,23.54661,0,0,0,0,0,0,0.002652
1633,2|R24,184.3648,88.00616,184.9918,88.38362,0,0,0,0,0,0,0.002367
1634,2|R240A,153.137,21.61141,153.82,21.87427,0,0,0,0,0,0,0.001795
1635,2|R240B,153.0972,22.33536,153.7242,22.71282,0,0,0,0,0,0,0.002367
1636,2|R241,153.3223,20.91445,154.0405,21.05472,0,0,0,0,0,0,0.001007
1637,2|R242,153.6475,20.26658,154.3792,20.28001,0,0,0,0,0,0,9.83E-05
1638,2|R243,154.1018,19.57408,154.8247,19.68792,0,0,0,0,0,0,0.000823
1639,2|R244,154.6713,18.9569,155.3634,19.19453,0,0,0,0,0,0,0.001645
1640,2|R245,155.3402,18.4483,155.9806,18.80251,0,0,0,0,0,0,0.002268
1641,2|R246,156.087,18.06413,156.6561,18.52416,0,0,0,0,0,0,0.002618
1642,2|R247,156.8884,17.81497,157.369,18.36683,0,0,0,0,0,0,0.002652
1643,2|R248,157.7222,17.70822,158.0996,18.33516,0,0,0,0,0,0,0.002366
1644,2|R249,158.5607,17.74904,158.8236,18.432,0,0,0,0,0,0,0.001796
1645,2|R25,192.0074,89.40782,192.3848,90.03476,0,0,0,0,0,0,0.002366
1646,2|R250,159.3803,17.93428,159.5205,18.6525,0,0,0,0,0,0,0.001007
1647,2|R251,160.155,18.25847,160.1684,18.99014,0,0,0,0,0,0,9.80E-05
1648,2|R252,160.7471,18.71285,160.8609,19.43574,0,0,0,0,0,0,0.000823
1649,2|R254,161.2405,19.28324,161.4781,19.97538,0,0,0,0,0,0,0.001645
1650,2|R255,161.6325,19.95121,161.9867,20.59156,0,0,0,0,0,0,0.002268
1651,2|R256,161.9118,20.69795,162.3718,21.26707,0,0,0,0,0,0,0.002618
1652,2|R257,162.0682,21.50037,162.62,21.98096,0,0,0,0,0,0,0.002652
1653,2|R258,160.6842,22.41825,161.1423,22.62562,0,0,0,0,0,0,0.00095
1654,2|R259,160.6238,22.98083,161.111,23.1055,0,0,0,0,0,0,0.000607
1655,2|R26,190.0774,89.40782,190.4548,90.03476,0,0,0,0,0,0,0.002366
1656,2|R260,160.4818,23.53036,160.9833,23.56853,0,0,0,0,0,0,0.000191
1657,2|R261,160.2614,23.99797,160.7618,24.04746,0,0,0,0,0,0,0.000248
1658,2|R262,159.9695,24.38419,160.4538,24.51983,0,0,0,0,0,0,0.000657
1659,2|R263,159.6149,24.71346,160.0683,24.93113,0,0,0,0,0,0,0.000987
1660,2|R264,159.2092,24.97501,159.6179,25.26809,0,0,0,0,0,0,0.001198
1661,2|R265,158.7636,25.16303,159.1152,25.52262,0,0,0,0,0,0,0.001264
1662,2|R266,158.2924,25.27148,158.5761,25.68666,0,0,0,0,0,0,0.001178
1663,2|R267,157.8094,25.29519,158.0167,25.75333,0,0,0,0,0,0,0.00095
1664,2|R268,157.3295,25.23584,157.4541,25.72303,0,0,0,0,0,0,0.000607
1665,2|R269,156.8675,25.09282,156.9056,25.59426,0,0,0,0,0,0,0.000191
1666,2|R27,188.4004,89.40782,188.7778,90.03476,0,0,0,0,0,0,0.002366
1667,2|R270,156.3875,24.87238,156.437,25.37283,0,0,0,0,0,0,0.000248
1668,2|R271,155.9162,24.58152,156.0518,25.06578,0,0,0,0,0,0,0.000657
1669,2|R272,155.5049,24.22695,155.7225,24.68029,0,0,0,0,0,0,0.000986
1670,2|R273,155.1669,23.82021,155.46,24.22887,0,0,0,0,0,0,0.001198
1671,2|R274,154.9124,23.37564,155.272,23.7272,0,0,0,0,0,0,0.001264
1672,2|R275,154.7483,22.90335,155.1635,23.18712,0,0,0,0,0,0,0.001178
1673,2|R276,154.6817,22.42036,155.1398,22.62773,0,0,0,0,0,0,0.00095
1674,2|R277,154.712,21.94047,155.1992,22.06514,0,0,0,0,0,0,0.000607
1675,2|R278,154.8407,21.47846,155.3422,21.51663,0,0,0,0,0,0,0.000191
1676,2|R279,155.0621,20.99852,155.5626,21.04801,0,0,0,0,0,0,0.000248
1677,2|R28,186.9784,89.40782,187.3558,90.03476,0,0,0,0,0,0,0.002366
1678,2|R280,155.3702,20.52718,155.8545,20.66282,0,0,0,0,0,0,0.000657
1679,2|R281,155.7557,20.11585,156.209,20.33352,0,0,0,0,0,0,0.000987
1680,2|R282,156.2061,19.77789,156.6148,20.07097,0,0,0,0,0,0,0.001198
1681,2|R283,156.7088,19.52336,157.0604,19.88295,0,0,0,0,0,0,0.001264
1682,2|R284,157.2478,19.36035,157.5316,19.77553,0,0,0,0,0,0,0.001178
1683,2|R285,157.8073,19.29265,158.0146,19.75079,0,0,0,0,0,0,0.00095
1684,2|R286,158.3699,19.32398,158.4945,19.81117,0,0,0,0,0,0,0.000607
1685,2|R287,158.9184,19.45172,158.9565,19.95316,0,0,0,0,0,0,0.000191
1686,2|R288,159.387,19.67315,159.4365,20.1736,0,0,0,0,0,0,0.000248
1687,2|R289,159.7722,19.9812,159.9078,20.46546,0,0,0,0,0,0,0.000657
1688,2|R29,185.8104,89.40782,186.1878,90.03476,0,0,0,0,0,0,0.002366
1689,2|R290,160.1015,20.36672,160.3191,20.82006,0,0,0,0,0,0,0.000986
1690,2|R291,160.364,20.81711,160.6571,21.22577,0,0,0,0,0,0,0.001198
1691,2|R292,160.552,21.31979,160.9116,21.67135,0,0,0,0,0,0,0.001264
1692,2|R293,160.6595,21.85885,161.0747,22.14262,0,0,0,0,0,0,0.001178
1693,2|R294,170.2314,44.67983,170.6088,45.30677,0,0,0,0,0,0,0.002366
1694,2|R295,170.2314,46.71182,170.6088,47.33876,0,0,0,0,0,0,0.002366
1695,2|R296,170.2314,48.74382,170.6088,49.37076,0,0,0,0,0,0,0.002366
1696,2|R297,170.2314,50.77582,170.6088,51.40276,0,0,0,0,0,0,0.002366
1697,2|R298,170.2314,52.80783,170.6088,53.43477,0,0,0,0,0,0,0.002366
1698,2|R299,170.2314,54.83983,170.6088,55.46677,0,0,0,0,0,0,0.002366
1699,2|R3,187.1162,81.20826,187.5743,81.41563,0,0,0,0,0,0,0.00095
1700,2|R30,184.8954,89.40782,185.2728,90.03476,0,0,0,0,0,0,0.002366
1701,2|R300,170.2314,56.87183,170.6088,57.49877,0,0,0,0,0,0,0.002366
1702,2|R301,170.2314,58.90383,170.6088,59.53077,0,0,0,0,0,0,0.002366
1703,2|R302,170.2314,60.93582,170.6088,61.56276,0,0,0,0,0,0,0.002366
1704,2|R303,170.2314,62.96782,170.6088,63.59476,0,0,0,0,0,0,0.002366
1705,2|R304,170.2314,64.99982,170.6088,65.62676,0,0,0,0,0,0,0.002366
1706,2|R305,170.2314,67.03183,170.6088,67.65877,0,0,0,0,0,0,0.002366
1707,2|R306,168.8618,67.94116,169.4888,68.31862,0,0,0,0,0,0,0.002367
1708,2|R307,166.8298,67.94116,167.4568,68.31862,0,0,0,0,0,0,0.002367
1709,2|R308,164.7978,67.94116,165.4248,68.31862,0,0,0,0,0,0,0.002367
1710,2|R309,162.7658,67.94116,163.3928,68.31862,0,0,0,0,0,0,0.002367
1711,2|R31,184.1084,89.40782,184.4858,90.03476,0,0,0,0,0,0,0.002366
1712,2|R310,160.7338,67.94116,161.3608,68.31862,0,0,0,0,0,0,0.002367
1713,2|R311,158.7018,67.94116,159.3288,68.31862,0,0,0,0,0,0,0.002367
1714,2|R312,156.6698,67.94116,157.2968,68.31862,0,0,0,0,0,0,0.002367
1715,2|R313,154.6378,67.94116,155.2648,68.31862,0,0,0,0,0,0,0.002367
1716,2|R314,152.6058,67.94116,153.2328,68.31862,0,0,0,0,0,0,0.002367
1717,2|R315,150.5738,67.94116,151.2008,68.31862,0,0,0,0,0,0,0.002367
1718,2|R316,148.5418,67.94116,149.1688,68.31862,0,0,0,0,0,0,0.002367
1719,2|R317,146.5098,67.94116,147.1368,68.31862,0,0,0,0,0,0,0.002367
1720,2|R318,145.3394,67.03183,145.7168,67.65877,0,0,0,0,0,0,0.002366
1721,2|R319,145.3394,64.99982,145.7168,65.62676,0,0,0,0,0,0,0.002366
1722,2|R32,192.0074,92.30383,192.3848,92.93077,0,0,0,0,0,0,0.002366
1723,2|R320,145.3394,62.96782,145.7168,63.59476,0,0,0,0,0,0,0.002366
1724,2|R321,145.3394,60.93582,145.7168,61.56276,0,0,0,0,0,0,0.002366
1725,2|R322,145.3394,58.90383,145.7168,59.53077,0,0,0,0,0,0,0.002366
1726,2|R323,145.3394,56.87183,145.7168,57.49877,0,0,0,0,0,0,0.002366
1727,2|R324,145.3394,54.83983,145.7168,55.46677,0,0,0,0,0,0,0.002366
1728,2|R325,145.3394,52.80783,145.7168,53.43477,0,0,0,0,0,0,0.002366
1729,2|R326,145.3394,50.77582,145.7168,51.40276,0,0,0,0,0,0,0.002366
1730,2|R327,145.3394,48.74382,145.7168,49.37076,0,0,0,0,0,0,0.002366
1731,2|R328,145.3394,46.71182,145.7168,47.33876,0,0,0,0,0,0,0.002366
1732,2|R329,145.3394,44.67983,145.7168,45.30677,0,0,0,0,0,0,0.002366
1733,2|R33,190.0774,92.04982,190.4548,92.67676,0,0,0,0,0,0,0.002366
1734,2|R330,146.4692,43.90237,147.0962,44.27983,0,0,0,0,0,0,0.002367
1735,2|R331,148.5012,43.90237,149.1282,44.27983,0,0,0,0,0,0,0.002367
1736,2|R332,150.5332,43.90237,151.1602,44.27983,0,0,0,0,0,0,0.002367
1737,2|R333,152.5652,43.90237,153.1922,44.27983,0,0,0,0,0,0,0.002367
1738,2|R334,154.5972,43.90237,155.2242,44.27983,0,0,0,0,0,0,0.002367
1739,2|R335,156.6292,43.90237,157.2562,44.27983,0,0,0,0,0,0,0.002367
1740,2|R336,158.6612,43.90237,159.2882,44.27983,0,0,0,0,0,0,0.002367
1741,2|R337,160.6932,43.90237,161.3202,44.27983,0,0,0,0,0,0,0.002367
1742,2|R338,162.7252,43.90237,163.3522,44.27983,0,0,0,0,0,0,0.002367
1743,2|R339,164.7572,43.90237,165.3842,44.27983,0,0,0,0,0,0,0.002367
1744,2|R34,188.4004,91.79582,188.7778,92.42276,0,0,0,0,0,0,0.002366
1745,2|R340,166.7892,43.90237,167.4162,44.27983,0,0,0,0,0,0,0.002367
1746,2|R341,168.8212,43.90237,169.4482,44.27983,0,0,0,0,0,0,0.002367
1747,2|R342,159.8414,111.9662,160.0487,112.4243,0,0,0,0,0,0,0.00095
1748,2|R343,159.8414,113.0842,160.0487,113.5423,0,0,0,0,0,0,0.00095
1749,2|R344,159.8414,114.3282,160.0487,114.7863,0,0,0,0,0,0,0.00095
1750,2|R345,159.8414,115.8272,160.0487,116.2853,0,0,0,0,0,0,0.00095
1751,2|R346,159.8414,117.5792,160.0487,118.0373,0,0,0,0,0,0,0.00095
1752,2|R347,158.4436,111.4054,158.9018,111.6127,0,0,0,0,0,0,0.00095
1753,2|R348,158.4436,112.0404,158.9018,112.2477,0,0,0,0,0,0,0.00095
1754,2|R349,158.4436,112.8024,158.9018,113.0097,0,0,0,0,0,0,0.00095
1755,2|R35,186.9784,91.54183,187.3558,92.16877,0,0,0,0,0,0,0.002366
1756,2|R350,158.4436,113.8184,158.9018,114.0257,0,0,0,0,0,0,0.00095
1757,2|R351,158.4436,115.0884,158.9018,115.2957,0,0,0,0,0,0,0.00095
1758,2|R352,158.4436,116.6124,158.9018,116.8197,0,0,0,0,0,0,0.00095
1759,2|R353,158.4436,118.3904,158.9018,118.5977,0,0,0,0,0,0,0.00095
1760,2|R354,157.3257,111.4054,157.7838,111.6127,0,0,0,0,0,0,0.00095
1761,2|R355,157.1987,112.0404,157.6568,112.2477,0,0,0,0,0,0,0.00095
1762,2|R356,156.9447,112.8024,157.4028,113.0097,0,0,0,0,0,0,0.00095
1763,2|R357,156.6906,113.8184,157.1488,114.0257,0,0,0,0,0,0,0.00095
1764,2|R358,156.4367,115.0884,156.8948,115.2957,0,0,0,0,0,0,0.00095
1765,2|R359,156.1826,116.6124,156.6408,116.8197,0,0,0,0,0,0,0.00095
1766,2|R36,185.8104,91.28783,186.1878,91.91477,0,0,0,0,0,0,0.002366
1767,2|R360,155.9287,118.3904,156.3868,118.5977,0,0,0,0,0,0,0.00095
1768,2|R361,115.521,3.85994,116.8289,7.15994,0,0,0,0,0,0,0.043161
1769,2|R362,113.032,3.60595,114.34,6.90595,0,0,0,0,0,0,0.043164
1770,2|R363,110.035,3.35195,111.343,6.65195,0,0,0,0,0,0,0.043164
1771,2|R364,106.529,3.09795,107.837,6.39795,0,0,0,0,0,0,0.043164
1772,2|R365,115.521,8.63497,116.8289,11.93497,0,0,0,0,0,0,0.043161
1773,2|R366,113.032,8.63497,114.34,11.93497,0,0,0,0,0,0,0.043164
1774,2|R367,110.035,8.63497,111.343,11.93497,0,0,0,0,0,0,0.043164
1775,2|R368,106.529,8.63497,107.837,11.93497,0,0,0,0,0,0,0.043164
1776,2|R369,115.05,13.77204,118.35,15.07996,0,0,0,0,0,0,0.043161
1777,2|R37,184.8954,91.03382,185.2728,91.66076,0,0,0,0,0,0,0.002366
1778,2|R370,110.275,13.77204,113.575,15.07996,0,0,0,0,0,0,0.043161
1779,2|R371,104.9919,13.77204,108.2919,15.07996,0,0,0,0,0,0,0.043161
1780,2|R372,115.7251,19.44132,116.6251,21.35465,0,0,0,0,0,0,0.01722
1781,2|R373,113.6421,19.18732,114.5421,21.10065,0,0,0,0,0,0,0.01722
1782,2|R374,111.0512,18.93333,111.9512,20.84666,0,0,0,0,0,0,0.01722
1783,2|R375,107.9531,18.67932,108.8531,20.59265,0,0,0,0,0,0,0.01722
1784,2|R376,115.7251,22.89634,116.6251,24.80967,0,0,0,0,0,0,0.01722
1785,2|R377,113.6421,22.89634,114.5421,24.80967,0,0,0,0,0,0,0.01722
1786,2|R378,111.0512,22.89634,111.9512,24.80967,0,0,0,0,0,0,0.01722
1787,2|R379,107.9531,22.89634,108.8531,24.80967,0,0,0,0,0,0,0.01722
1788,2|R38,184.1084,90.90683,184.4858,91.53377,0,0,0,0,0,0,0.002366
1789,2|R380,115.0363,26.67583,116.9497,27.57583,0,0,0,0,0,0,0.017221
1790,2|R381,111.5823,26.67583,113.4957,27.57583,0,0,0,0,0,0,0.017221
1791,2|R382,107.6193,26.67583,109.5327,27.57583,0,0,0,0,0,0,0.017221
1792,2|R383,81.39447,5.291602,81.85974,6.246687,0,0,0,0,0,0,0.004444
1793,2|R384,81.39447,7.577613,81.85974,8.532698,0,0,0,0,0,0,0.004444
1794,2|R385,81.39447,9.863622,81.85974,10.81871,0,0,0,0,0,0,0.004444
1795,2|R386,81.39447,12.1496,81.85974,13.10469,0,0,0,0,0,0,0.004444
1796,2|R387,81.39447,14.43561,81.85974,15.3907,0,0,0,0,0,0,0.004444
1797,2|R388,81.39447,16.72163,81.85974,17.67672,0,0,0,0,0,0,0.004444
1798,2|R389,81.39447,19.00761,81.85974,19.9627,0,0,0,0,0,0,0.004444
1799,2|R39,192.6563,95.78646,193.6114,96.25173,0,0,0,0,0,0,0.004444
1800,2|R390,81.39447,21.29362,81.85974,22.24871,0,0,0,0,0,0,0.004444
1801,2|R391,84.10637,31.76984,84.48383,32.39678,0,0,0,0,0,0,0.002366
1802,2|R392,84.10637,34.05582,84.48383,34.68276,0,0,0,0,0,0,0.002366
1803,2|R393,84.10637,36.34183,84.48383,36.96877,0,0,0,0,0,0,0.002366
1804,2|R394,84.10637,38.62784,84.48383,39.25478,0,0,0,0,0,0,0.002366
1805,2|R395,84.10637,40.91382,84.48383,41.54076,0,0,0,0,0,0,0.002366
1806,2|R396,84.10637,43.19983,84.48383,43.82677,0,0,0,0,0,0,0.002366
1807,2|R397,84.10637,45.48583,84.48383,46.11277,0,0,0,0,0,0,0.002366
1808,2|R4,185.8712,81.20826,186.3293,81.41563,0,0,0,0,0,0,0.00095
1809,2|R40,190.1673,95.78646,191.1224,96.25173,0,0,0,0,0,0,0.004444
1810,2|R41,187.9323,95.78646,188.8874,96.25173,0,0,0,0,0,0,0.004444
1811,2|R42,185.9503,95.78646,186.9054,96.25173,0,0,0,0,0,0,0.004444
1812,2|R43,184.0963,95.78646,185.0514,96.25173,0,0,0,0,0,0,0.004444
1813,2|R44,193.1813,97.3443,193.6465,98.29939,0,0,0,0,0,0,0.004443
1814,2|R45,191.0483,97.3443,191.5135,98.29939,0,0,0,0,0,0,0.004443
1815,2|R46,189.1683,97.3443,189.6335,98.29939,0,0,0,0,0,0,0.004443
1816,2|R47,187.5433,97.3443,188.0085,98.29939,0,0,0,0,0,0,0.004443
1817,2|R48,186.1712,97.3443,186.6365,98.29939,0,0,0,0,0,0,0.004444
1818,2|R49,185.0532,97.3443,185.5185,98.29939,0,0,0,0,0,0,0.004444
1819,2|R5,184.7542,81.20826,185.2123,81.41563,0,0,0,0,0,0,0.00095
1820,2|R50,184.0633,97.3443,184.5285,98.29939,0,0,0,0,0,0,0.004443
1821,2|R51,193.1813,100.5953,193.6465,101.5504,0,0,0,0,0,0,0.004443
1822,2|R52,191.0483,100.3413,191.5135,101.2964,0,0,0,0,0,0,0.004443
1823,2|R53,189.1683,100.0873,189.6335,101.0424,0,0,0,0,0,0,0.004443
1824,2|R54,187.5433,99.83328,188.0085,100.7884,0,0,0,0,0,0,0.004443
1825,2|R55,186.1712,99.57928,186.6365,100.5344,0,0,0,0,0,0,0.004444
1826,2|R56,185.0532,99.32528,185.5185,100.2804,0,0,0,0,0,0,0.004444
1827,2|R57,184.0633,99.19828,184.5285,100.1534,0,0,0,0,0,0,0.004443
1828,2|R58,194.6592,104.4118,196.1922,105.2462,0,0,0,0,0,0,0.012791
1829,2|R59,191.5602,104.4118,193.0932,105.2462,0,0,0,0,0,0,0.012791
1830,2|R6,191.1784,82.35518,191.3857,82.81332,0,0,0,0,0,0,0.00095
1831,2|R60,188.7152,104.4118,190.2482,105.2462,0,0,0,0,0,0,0.012791
1832,2|R61,186.1252,104.4118,187.6582,105.2462,0,0,0,0,0,0,0.012791
1833,2|R62,183.6612,104.4118,185.1942,105.2462,0,0,0,0,0,0,0.012791
1834,2|R63,195.1348,106.3572,195.9692,107.8902,0,0,0,0,0,0,0.012791
1835,2|R64,192.6458,106.3572,193.4802,107.8902,0,0,0,0,0,0,0.012791
1836,2|R65,190.4108,106.3572,191.2452,107.8902,0,0,0,0,0,0,0.012791
1837,2|R66,188.4288,106.3572,189.2632,107.8902,0,0,0,0,0,0,0.012791
1838,2|R67,186.7018,106.3572,187.5362,107.8902,0,0,0,0,0,0,0.012791
1839,2|R68,185.2288,106.3572,186.0632,107.8902,0,0,0,0,0,0,0.012791
1840,2|R69,183.8828,106.3572,184.7172,107.8902,0,0,0,0,0,0,0.012791
1841,2|R7,189.4004,82.35518,189.6077,82.81332,0,0,0,0,0,0,0.00095
1842,2|R70,195.1348,110.2182,195.9692,111.7512,0,0,0,0,0,0,0.012791
1843,2|R71,192.6458,109.9642,193.4802,111.4972,0,0,0,0,0,0,0.012791
1844,2|R72,190.4108,109.7102,191.2452,111.2432,0,0,0,0,0,0,0.012791
1845,2|R73,188.4288,109.4562,189.2632,110.9892,0,0,0,0,0,0,0.012791
1846,2|R74,186.7018,109.2022,187.5362,110.7352,0,0,0,0,0,0,0.012791
1847,2|R75,185.2288,108.9482,186.0632,110.4812,0,0,0,0,0,0,0.012791
1848,2|R76,183.8828,108.8212,184.7172,110.3542,0,0,0,0,0,0,0.012791
1849,2|R77,197.2738,114.627,199.3559,115.9248,0,0,0,0,0,0,0.027021
1850,2|R78,193.4138,114.627,195.4959,115.9248,0,0,0,0,0,0,0.027021
1851,2|R79,189.8068,114.627,191.8889,115.9248,0,0,0,0,0,0,0.027021
1852,2|R8,187.8764,82.35518,188.0837,82.81332,0,0,0,0,0,0,0.00095
1853,2|R80,186.4538,114.627,188.5359,115.9248,0,0,0,0,0,0,0.027021
1854,2|R81,183.2278,114.627,185.3099,115.9248,0,0,0,0,0,0,0.027021
1855,2|R82,197.6382,117.1258,198.936,119.2079,0,0,0,0,0,0,0.027021
1856,2|R83,194.6922,117.1258,195.99,119.2079,0,0,0,0,0,0,0.027021
1857,2|R84,191.9992,117.1258,193.297,119.2079,0,0,0,0,0,0,0.027021
1858,2|R85,189.5612,117.1258,190.859,119.2079,0,0,0,0,0,0,0.027021
1859,2|R86,187.3772,117.1258,188.675,119.2079,0,0,0,0,0,0,0.027021
1860,2|R87,185.4462,117.1258,186.744,119.2079,0,0,0,0,0,0,0.027021
1861,2|R88,183.6432,117.1258,184.941,119.2079,0,0,0,0,0,0,0.027021
1862,2|R89,197.6382,121.7488,198.936,123.8309,0,0,0,0,0,0,0.027021
1863,2|R9,186.6064,82.35518,186.8137,82.81332,0,0,0,0,0,0,0.00095
1864,2|R90,194.6922,121.4948,195.99,123.5769,0,0,0,0,0,0,0.027021
1865,2|R91,191.9992,121.2408,193.297,123.3229,0,0,0,0,0,0,0.027021
1866,2|R92,189.5612,120.9868,190.859,123.0689,0,0,0,0,0,0,0.027021
1867,2|R93,187.3772,120.7328,188.675,122.8149,0,0,0,0,0,0,0.027021
1868,2|R94,185.4462,120.4788,186.744,122.5609,0,0,0,0,0,0,0.027021
1869,2|R95,183.6432,120.3518,184.941,122.4339,0,0,0,0,0,0,0.027021
1870,2|R96,197.5811,126.8649,200.6811,128.3691,0,0,0,0,0,0,0.04663
1871,2|R97,192.7551,126.8649,195.8551,128.3691,0,0,0,0,0,0,0.04663
1872,2|R98,188.1831,126.8649,191.2831,128.3691,0,0,0,0,0,0,0.04663
1873,2|R99,183.7381,126.8649,186.8381,128.3691,0,0,0,0,0,0,0.04663
1874,2|RN1,65.09334,106.712,66.66466,109.954,0,0,0,0,0,0,0.050942
1875,2|RN10,59.381,115.0663,62.623,116.6377,0,0,0,0,0,0,0.050945
1876,2|RN11,55.368,115.0663,58.61,116.6377,0,0,0,0,0,0,0.050945
1877,2|RN2,61.96934,106.458,63.54066,109.7,0,0,0,0,0,0,0.050942
1878,2|RN3,58.71834,106.204,60.28966,109.446,0,0,0,0,0,0,0.050942
1879,2|RN4,55.21234,105.95,56.78366,109.192,0,0,0,0,0,0,0.050942
1880,2|RN5,65.09334,110.598,66.66466,113.84,0,0,0,0,0,0,0.050942
1881,2|RN6,61.96934,110.598,63.54066,113.84,0,0,0,0,0,0,0.050942
1882,2|RN7,58.71834,110.598,60.28966,113.84,0,0,0,0,0,0,0.050942
1883,2|RN8,55.21234,110.598,56.78366,113.84,0,0,0,0,0,0,0.050942
1884,2|RN9,63.267,115.0663,66.509,116.6377,0,0,0,0,0,0,0.050945
1885,2|U1,94.3755,88.40224,96.03064,89.80224,0,0,0,0,0,0,0.023172
1886,2|U10,94.03784,98.722,96.21815,100.73,0,0,0,0,0,0,0.043781
1887,2|U11,90.58384,98.722,92.76414,100.73,0,0,0,0,0,0,0.04378
1888,2|U12,86.62084,98.722,88.80115,100.73,0,0,0,0,0,0,0.043781
1889,2|U13,94.03784,101.414,96.21815,103.422,0,0,0,0,0,0,0.043781
1890,2|U14,91.01285,101.814,93.19315,103.822,0,0,0,0,0,0,0.04378
1891,2|U15,86.62084,101.414,88.80115,103.422,0,0,0,0,0,0,0.043781
1892,2|U16,94.03784,104.615,96.21815,106.623,0,0,0,0,0,0,0.043781
1893,2|U17,90.58384,104.615,92.76414,106.623,0,0,0,0,0,0,0.04378
